number_of_dialog,start_time,end_time,dialog
1749,"02:02:24,389","02:02:26,056",[DOORBELL RINGS]
1750,"02:02:27,976","02:02:30,853","You're... Jimmie, right? This is your house?"
1751,"02:02:30,979","02:02:34,565",<i>-It sure is.</i> -I'm Winston Wolf. I solve problems.
1752,"02:02:34,691","02:02:37,609",<i>-Good. We got one.</i> May I come in?
1753,"02:02:37,694","02:02:39,570","<i>Uh, yeah. Please do.</i>"
1754,"02:02:39,654","02:02:43,323",You must be Jules. Which would make you... Vincent.
1755,"02:02:43,408","02:02:45,826","Let's get down to brass tacks, gentlemen."
1756,"02:02:45,910","02:02:48,829","If I was informed correctly, the clock is ticking. Is that right, Jimmie?"
1757,"02:02:48,913","02:02:50,789","Uh, one hundred percent."
1758,"02:02:50,915","02:02:54,835","-Your wife Bonnie comes home at 9:30 in the a.m., correct? -Uh-huh."
1759,"02:02:54,919","02:02:59,381","I was led to believe if she comes home and finds us here, she wouldn't appreciate it much."
1760,"02:02:59,507","02:03:03,760","<i>-She wouldn't at that.</i> -That gives us 40 minutes to get the fuck outta Dodge,"
1761,"02:03:03,845","02:03:07,306","which, if you do what I say, when I say it, should be plenty."
1762,"02:03:07,390","02:03:11,727","Now, you got a corpse in a car, minus a head, in a garage. Take me to it."
1763,"02:03:15,732","02:03:17,691",[SIGHS]
1764,"02:03:19,444","02:03:21,361",-Jimmie. -Uh-huh.
1765,"02:03:21,446","02:03:24,823","Do me a favor, will ya? Thought I smelled some coffee back there."
1766,"02:03:24,949","02:03:28,410","-Would you make me a cup? -Uh, yeah, sure."
1767,"02:03:29,871","02:03:32,789","Oh, uh, um, how do you take it?"
1768,"02:03:32,874","02:03:35,417","Lotsa cream, lotsa sugar."
1769,"02:03:37,503","02:03:40,923","About the car, is there anything I need to know? Does it stall?"
1770,"02:03:41,007","02:03:44,384",Does it smoke? Does it make a lot of noise? Is there gas in it?
1771,"02:03:44,510","02:03:47,930","-Aside from how it looks, the car's cool. -Positive?"
1772,"02:03:48,014","02:03:51,391",Don't get me on the road and I find out the brake lights don't work.
1773,"02:03:51,517","02:03:55,562","-Hey man, as far as I know, the motherfucker's tip-top. -Good enough."
1774,"02:03:55,647","02:03:57,648",Let's go back to the kitchen.
1775,"02:04:00,818","02:04:03,195",[EXHALES]
1776,"02:04:03,321","02:04:06,281","-Here you go, Mr. Wolf. -Thank you, Jimmie."
1777,"02:04:11,120","02:04:13,038",Mmm.
1778,"02:04:14,123","02:04:16,208","Okay, first thing. You two."
1779,"02:04:16,292","02:04:19,211","Take the body, stick it in the trunk."
1780,"02:04:19,295","02:04:21,964","Now Jimmie, this looks to be a pretty domesticated house that would lead me to believe"
1781,"02:04:22,090","02:04:26,051","-in the garage or under the sink you got a  bunch of cleaners or cleansers or shit like that. -Yeah yeah Mr. Wolf, under the sink."
1782,"02:04:26,135","02:04:29,554",Good. What I need you two fellas to do is take those cleaning products...
1783,"02:04:29,639","02:04:33,642","and clean the inside of the carâ€” I'm talkin' fast, fast, fast."
1784,"02:04:33,726","02:04:37,646","You need to go in the back seat, scoop up all those little pieces of brain and skull."
1785,"02:04:37,730","02:04:40,649",Get it out of there. Wipe down the upholstery.
1786,"02:04:40,733","02:04:43,652",It don't need to be spick-and-span. You don't need to eat off it.
1787,"02:04:43,736","02:04:48,073",Just give it a good once-over. What you need to take care of are the really messy parts.
1788,"02:04:48,157","02:04:52,244","The pools of blood that have collected, you gotta soak that shit up."
1789,"02:04:52,328","02:04:54,746","Now Jimmie, we need to raid your linen closet."
1790,"02:04:54,831","02:04:57,749","I need blankets, I need comforters, quilts, bedspreads."
1791,"02:04:57,834","02:05:01,461","The thicker the better, the darker the better. No whites. Can't use 'em."
1792,"02:05:01,546","02:05:06,842",We need to camouflage the interior of the car. We're gonna line the front seat  and back seat and floorboards...
1793,"02:05:06,926","02:05:08,844","with quilts and blankets,"
1794,"02:05:08,928","02:05:12,848","so if a cop stops us and starts stickin' his big snout in the car, the subterfuge won't last,"
1795,"02:05:12,932","02:05:15,767",but at a glance the car will appear to be normal.
1796,"02:05:15,852","02:05:17,894","Jimmie, lead the way. Boys, get to work."
1797,"02:05:17,979","02:05:19,730","""Please"" would be nice."
1798,"02:05:21,190","02:05:24,192","-Come again? -I said, a ""please"" would be nice."
1799,"02:05:26,029","02:05:29,906","Get it straight, Buster. I'm not here to say please. I'm here to tell you what to do."
1800,"02:05:31,701","02:05:34,619","And if self-preservation is an instinct you possess,"
1801,"02:05:34,704","02:05:37,122",you'd better fuckin' do it and do it quick.
1802,"02:05:37,206","02:05:41,084","I'm here to help. If my help's not appreciated, lotsa luck, gentlemen."
1803,"02:05:41,169","02:05:44,463","No, Mr. Wolf, it ain't like that; your help is definitely appreciated."
1804,"02:05:44,547","02:05:47,466","Mr. Wolf, listen. I don't mean disrespect, okay? I respect you."
1805,"02:05:47,550","02:05:50,385",I just don't like people barkin' orders at me.
1806,"02:05:50,470","02:05:53,472","If I'm curt with you, it's because time is a factor."
1807,"02:05:53,556","02:05:58,185","I think fast, I talk fast, and I need you guys to act fast if you wanna get out of this."
1808,"02:05:58,269","02:06:01,730","So pretty please, with sugar on top, clean the fuckin' car."
1809,"02:06:06,235","02:06:09,905","Don't be lookin' at me like that, all right? I can feel your look."
1810,"02:06:12,617","02:06:15,285",It's a 1974 Chevy Nova.
1811,"02:06:15,370","02:06:17,287",[SIPPING]
1812,"02:06:17,372","02:06:19,289",Green.
1813,"02:06:20,917","02:06:23,835",Nothin' except for the mess inside.
1814,"02:06:26,047","02:06:28,465","Mmm, about 20 minutes."
1815,"02:06:29,967","02:06:31,927",Nobody who'll be missed.
1816,"02:06:33,971","02:06:36,932","You're a good man, Joe. Thanks a bunch."
1817,"02:06:38,017","02:06:39,935","-How we comin', Jimmie? -Uh, pretty good."
1818,"02:06:40,019","02:06:43,146","-I got it all here, but, uh, -[SIGHS]"
1819,"02:06:43,272","02:06:46,691","-Mr. Wolf, you gotta understand something. -Winston, Jimmie, Winston."
1820,"02:06:46,776","02:06:50,278","Okay. You gotta understand something, uh, Winston."
1821,"02:06:50,363","02:06:52,280","Uhâ€” Uh, no, thank you."
1822,"02:06:52,365","02:06:55,492","Uh, this is our best linen here,"
1823,"02:06:55,576","02:06:58,495","and it's, uhâ€” it was a wedding present..."
1824,"02:06:58,579","02:07:00,956",from my Uncle Conrad and my Aunt Ginny.
1825,"02:07:01,082","02:07:05,502",-They're not with us anymore. And I really wanna help  you guys out and allâ€” -Let me ask you a question.
1826,"02:07:05,586","02:07:08,505","-If you don't mind. No, no, please. -Go ahead."
1827,"02:07:10,091","02:07:14,970","Your Uncle Conrad and Aunt ginny, were they millionaires?"
1828,"02:07:16,139","02:07:18,056",No.
1829,"02:07:18,141","02:07:20,559","Well, your Uncle Marsellus is."
1830,"02:07:20,643","02:07:24,020",And I'm positive that if Uncle Conrad and Aunt...
1831,"02:07:24,147","02:07:26,565","-Ginny. -Ginny were here,"
1832,"02:07:26,649","02:07:30,902","they would furnish you with a whole bedroom set,"
1833,"02:07:30,987","02:07:34,156",which your Uncle Marsellus is more than happy to do.
1834,"02:07:38,119","02:07:42,038",I like oak myself. That's what I have in my bedroom.
1835,"02:07:43,166","02:07:45,125","How about you, Jimmie?"
1836,"02:07:46,335","02:07:48,295",You an oak man?
1837,"02:07:49,380","02:07:51,339",Oak's nice.
1838,"02:07:57,180","02:08:01,016","Oh, man, I will never forgive your ass for this shit."
1839,"02:08:01,100","02:08:03,518","This is some fucked-up, repugnant shit."
1840,"02:08:03,603","02:08:07,022","Jules, did you ever hear the philosophy that once a man admits that he is wrong,"
1841,"02:08:07,106","02:08:10,025",that he is immediately forgiven for all wrongdoings?
1842,"02:08:10,109","02:08:13,028",Get the fuck out my face with that shit!
1843,"02:08:13,112","02:08:15,906",The motherfucker that said that shit never had to pick up itty-bitty pieces of skull...
1844,"02:08:16,032","02:08:19,784","-on account of your dumb ass. -I got a threshold, Jules, for the abuse that I will take."
1845,"02:08:19,869","02:08:23,455","Right now, I'm a fuckin' race car, and you got me in the red."
1846,"02:08:23,539","02:08:26,958",I'm just sayin' it's fuckin' dangerous to have a race car in the fuckin' red.
1847,"02:08:27,043","02:08:28,919",That's all. I could blow.
1848,"02:08:29,045","02:08:30,962","-Oh, oh, you ready to blow? -Yeah."
1849,"02:08:31,047","02:08:33,965","Well, I'm a mushroom-cloud-layin' motherfucker, motherfucker."
1850,"02:08:34,050","02:08:36,968","Every time my fingers touch brain, I'm Superfly T.N.T."
1851,"02:08:37,053","02:08:38,970",I'm the Guns of the Navarone.
1852,"02:08:39,055","02:08:41,973","In fact, what the fuck am I doin' in the back?"
1853,"02:08:42,058","02:08:45,310",You're the motherfucker should be on brain detail! We're fuckin' switchin'!
1854,"02:08:45,394","02:08:47,854","I'm washin' windows, you're pickin' up this nigger's skull!"
1855,"02:08:57,573","02:08:59,533","Fine job, gentlemen."
1856,"02:09:00,868","02:09:03,286",You may get out of this yet.
1857,"02:09:03,371","02:09:05,789",I can't believe this is the same car.
1858,"02:09:05,873","02:09:09,292","Well, let's not start suckin' each other's dicks quite yet."
1859,"02:09:09,377","02:09:12,796",Phase one is completeâ€” clean the carâ€” which moves us right along to phase two:
1860,"02:09:12,880","02:09:14,798",clean you two.
1861,"02:09:16,384","02:09:18,218",Strip.
1862,"02:09:18,344","02:09:22,097",-All the way? -[WOLF] To your bare ass.
1863,"02:09:22,181","02:09:25,225","Quickly, gentlemen. We got about 15 minutes..."
1864,"02:09:25,309","02:09:28,228",before Jimmie's better half comes pulling into the driveway.
1865,"02:09:28,312","02:09:30,814","Goddamn, this morning air is some chilly shit."
1866,"02:09:30,898","02:09:32,816",Are you sure this is absolutely necessary?
1867,"02:09:32,900","02:09:35,318",-You know what you two look like? -[VINCENT] What?
1868,"02:09:35,403","02:09:38,822",Like a couple of guys who just blew off somebody's head.
1869,"02:09:38,906","02:09:42,284",Strippin' off those bloody rags is absolutely necessary.
1870,"02:09:46,581","02:09:49,040",Toss 'em in Jimmie's garbage bag.
1871,"02:09:49,125","02:09:53,545","Don't do nothin' stupid, like leavin' this shit  out front for Otto the garbageman to pick up. You know what I'm sayin'?"
1872,"02:09:53,629","02:09:57,841","Don't worry, we're taking it with us. Jim, the soap."
1873,"02:09:59,302","02:10:01,219","-Vincent. <i>-[WOLF] Okay, gentlemen.</i>"
1874,"02:10:01,304","02:10:04,764","You both been to county before, I'm sure. Here it comes."
1875,"02:10:04,890","02:10:07,767",-Goddamn! -The water's fuckin' cold! Yo! Yo! Yo!
1876,"02:10:07,852","02:10:11,021","-Better you than me, gentlemen. [CHUCKLING]"
1877,"02:10:11,147","02:10:14,065",-Don't be afraid of the soap. Spread it around. <i>-[YELLING CONTINUES]</i>
1878,"02:10:14,150","02:10:17,027","-Get 'em there a little bit. Vincent's hair. -Hey, get out of my hair!"
1879,"02:10:17,111","02:10:19,988","-Come on, do it, goddamn it! Do it! -Uh, umâ€”"
1880,"02:10:21,073","02:10:22,991",Towel.
1881,"02:10:33,502","02:10:36,671",[WOLF] You're dry enough. Toss 'em their clothes.
1882,"02:10:36,756","02:10:40,050",[WOLF LAUGHING] Perfect.
1883,"02:10:40,134","02:10:43,553",Perfect. We couldn't have planned this better.
1884,"02:10:43,638","02:10:45,555",You guys look likeâ€”
1885,"02:10:45,640","02:10:48,016","What do they look like, Jimmie?"
1886,"02:10:48,142","02:10:51,728",-Dorks. They look like a couple of dorks. -[LAUGHING]
1887,"02:10:51,812","02:10:55,315","-[BOTH LAUGHING] -Ha-ha-ha. They're your clothes, motherfucker."
1888,"02:10:55,399","02:10:58,109","Come on, gentlemen. We're laughing our way right into prison."
1889,"02:10:58,194","02:11:00,153",Don't make me beg.
1890,"02:11:03,199","02:11:06,618","Okay, gentlemen, let's get our rules of the road straight."
1891,"02:11:06,702","02:11:10,246",We're going to a place called Monster Joe's Truck and Tow.
1892,"02:11:10,331","02:11:13,249",Monster Joe and his daughter Raquel are sympathetic to our dilemma.
1893,"02:11:13,334","02:11:15,210","The place is North Hollywood,"
1894,"02:11:15,294","02:11:19,297","so a few twists and turns aside, we'll be goin' up Hollywood Way."
1895,"02:11:19,382","02:11:22,717","Now, I'll drive the tainted car. Jules, you ride with me."
1896,"02:11:24,095","02:11:26,054","Vincent, you follow in my Acura."
1897,"02:11:26,138","02:11:29,974","Now, if we come across the path of any John Q. Laws,"
1898,"02:11:30,101","02:11:33,186",-nobody does a fuckin' thing 'til I do something. -Right.
1899,"02:11:33,312","02:11:36,147",-What did I say? -Don't do shit unless.
1900,"02:11:36,273","02:11:38,566",-Unless what? -Unless you do it first.
1901,"02:11:38,651","02:11:41,027",Spoken like a true prodigy.
1902,"02:11:41,112","02:11:44,531","How about you, Lash LaRue? Can you keep your spurs from jingling and jangling?"
1903,"02:11:44,615","02:11:48,743","Mr. Wolf, look, the gun went off. I don't know why. I'm cool, I promise you."
1904,"02:11:48,828","02:11:51,746","Fair enough. Now, I drive real fuckin' fast, so keep up."
1905,"02:11:51,831","02:11:54,332","If I get my car back any different than I gave it,"
1906,"02:11:54,417","02:11:57,293",Monster Joe's gonna be disposing of two bodies.
1907,"02:11:57,378","02:12:01,089",-[METAL DOOR SLAMMING] -[ENGINE IDLING]
1908,"02:12:01,173","02:12:02,882","Outta my way, Rex."
1909,"02:12:04,427","02:12:06,845",-We cool? -Like it never happened.
1910,"02:12:06,929","02:12:10,682","-[VINCENT] All right. -Boys, this is Raquel."
1911,"02:12:10,766","02:12:13,393",Someday all this will be hers.
1912,"02:12:13,477","02:12:16,271","Hi. So, what's with the outfits?"
1913,"02:12:16,397","02:12:19,816",-You guys going to a volleyball game or something? -[WOLF LAUGHS]
1914,"02:12:19,900","02:12:22,360",I'm takin' milady out to breakfast.
1915,"02:12:22,445","02:12:25,113",Maybe I could drop you two off. Where do you live?
1916,"02:12:25,239","02:12:26,614",-Redondo. -Inglewood.
1917,"02:12:26,699","02:12:30,118",It'sâ€” It's your future. Iâ€”
1918,"02:12:30,202","02:12:32,954",I see aâ€” a cab ride.
1919,"02:12:33,038","02:12:35,999","Move outta the sticks, fellas. Say good night, Raquel."
1920,"02:12:36,083","02:12:39,002","-Good night, Raquel. -I'll see you guys around."
1921,"02:12:39,086","02:12:41,504","Stay outta trouble, you crazy kids."
1922,"02:12:41,589","02:12:45,508","Mr. Wolf, I just wanna tell you it was a real pleasure watching you work."
1923,"02:12:45,593","02:12:48,511","Yeah, really. And thank you very much, Mr. Wolf."
1924,"02:12:48,596","02:12:50,513",Call me Winston.
1925,"02:12:52,099","02:12:54,976","-You see that, young lady? Respect. -[ALARM DEACTIVATES]"
1926,"02:12:55,102","02:12:59,230",-Respect for one's elders shows character. -I have character.
1927,"02:12:59,356","02:13:03,359",-Because you are a character doesn't mean that you have character. -[CHUCKLES]
1928,"02:13:09,950","02:13:12,869",-[TIRES SCREECHING] -Wanna share a cab?
1929,"02:13:12,995","02:13:17,248",-I'd go for some breakfast. Feel like havin' breakfast with me? -[PHONE DIALING]
1930,"02:13:17,333","02:13:20,001",Cool.
1931,"02:13:24,131","02:13:27,217","I don't know why, I just thought he'd be European or something."
1932,"02:13:27,343","02:13:30,720","-Yeah, he's about as European as fuckin' English Bob. -I know that now."
1933,"02:13:30,846","02:13:33,264",-But was he cool or what? -Thank you.
1934,"02:13:33,349","02:13:35,767","Totally fuckin' cool, in control."
1935,"02:13:35,851","02:13:39,854",Didn't even really get pissed when you were fuckin' with him; I was amazed.
1936,"02:13:39,980","02:13:42,565",-[CHUCKLES] -Want some bacon?
1937,"02:13:42,650","02:13:44,526","No, man, I don't eat pork."
1938,"02:13:44,652","02:13:48,029","-Are you Jewish? -I ain't Jewish; I just don't dig on swine, that's all."
1939,"02:13:48,155","02:13:51,074",-Why not? -Pigs are filthy animals.
1940,"02:13:51,158","02:13:53,076",I don't eat filthy animals.
1941,"02:13:53,060","02:13:56,579","Yeah, but bacon tastes good. Pork chops taste good."
1942,"02:13:56,664","02:13:59,582","Sewer rat may taste like pumpkin pie, but I'd never know..."
1943,"02:13:59,667","02:14:02,585",'cause I wouldn't eat the filthy motherfuckers.
1944,"02:14:02,610","02:14:05,588",Pigs sleep and root in shit. That's a filthy animal.
1945,"02:14:05,673","02:14:09,551",I ain't eatin' nothin' ain't got sense enough to disregard its own feces.
1946,"02:14:09,637","02:14:13,972",-How about a dog? Dog eats its own feces. -I don't eat dog either.
1947,"02:14:14,036","02:14:17,392","Yeah, but do you consider a dog to be a filthy animal?"
1948,"02:14:17,476","02:14:20,395","I wouldn't go so far as to call a dog filthy,"
1949,"02:14:20,420","02:14:22,355",but they're definitely dirty.
1950,"02:14:22,481","02:14:26,609","-But a dog's got personality. Personality goes a long way. -Ah, so, by that rationale,"
1951,"02:14:26,694","02:14:30,196","if a pig had a better personality, he would cease to be a filthy animal."
1952,"02:14:30,322","02:14:34,242",-Is that true? -We'd have to be talkin' about one charming motherfuckin' pig.
1953,"02:14:34,326","02:14:38,329","I mean, he'd have to be 10 times more charming than that Arnold on Green Acres."
1954,"02:14:38,414","02:14:41,457",[BOTH LAUGHING]
1955,"02:14:43,961","02:14:46,087","Oh, man, that's good."
1956,"02:14:46,171","02:14:49,757","That's good, man. You're startin' to lighten up."
1957,"02:14:49,842","02:14:52,760","You've been sittin' there, all serious and shit."
1958,"02:14:52,887","02:14:55,346","-I just been sittin' here, thinkin'. <i>-About what?</i>"
1959,"02:14:55,431","02:14:58,349",-About the miracle we witnessed. -Miracle you witnessed.
1960,"02:14:58,434","02:15:01,644","-I witnessed a freak occurrence. -What is a miracle, Vincent?"
1961,"02:15:03,606","02:15:06,774",-Act of God. <i>-And what's an act of God?</i>
1962,"02:15:10,279","02:15:14,115","When, um, God makes the impossible possible."
1963,"02:15:15,117","02:15:16,993",But this morning...
1964,"02:15:17,119","02:15:19,829","-I don't think qualifies. <i>-Hey, Vincent.</i>"
1965,"02:15:19,914","02:15:23,625","Don't you see, that shit don't matter. You're judging this shit the wrong way."
1966,"02:15:23,709","02:15:28,630","<i>I mean it could be God stopped the bullets, changed Coke to Pepsi, found my car keys.</i>"
1967,"02:15:28,714","02:15:31,674",<i>You don't judge shit like this based on merit.</i>
1968,"02:15:31,759","02:15:34,218","Now, whether or not what we experienced..."
1969,"02:15:34,303","02:15:37,430",was an According-to-Hoyle miracle is insignificant.
1970,"02:15:37,514","02:15:41,267","But what is significant is, I felt the touch of God."
1971,"02:15:41,352","02:15:43,269",God got involved.
1972,"02:15:43,354","02:15:45,063",But why?
1973,"02:15:45,147","02:15:48,191","Well, that's what's fuckin' with me: I don't know why."
1974,"02:15:48,275","02:15:51,235",-But I can't go back to sleep. -You're serious.
1975,"02:15:51,320","02:15:53,154",You're really thinkin' about quittin'.
1976,"02:15:53,280","02:15:55,949",-For life? <i>-Yeah.</i> -Most definitely.
1977,"02:15:56,033","02:15:59,369",Fuck. What you gonna do then?
1978,"02:16:00,704","02:16:04,916","Well, that's what I been sitting here contemplating."
1979,"02:16:05,000","02:16:08,586",First I'm gonna deliver this case to Marsellus.
1980,"02:16:08,671","02:16:11,756","Then, basically, I'm just gonna walk the earth."
1981,"02:16:11,840","02:16:15,259","-What you mean, ""Walk the earth""? -Like Caine in Kung Fu."
1982,"02:16:15,344","02:16:18,304","Walk from place to place, meet people, get in adventures."
1983,"02:16:18,389","02:16:20,640",And how long do you intend to walk the earth?
1984,"02:16:20,724","02:16:24,018",-'Til God puts me where he wants me to be. -And what if he don't do that?
1985,"02:16:24,103","02:16:29,023","-If it takes forever, then I'll walk forever. -So you decided to be a bum."
1986,"02:16:29,108","02:16:32,735","I'll just be Jules, Vincent. No more, no less."
1987,"02:16:32,820","02:16:34,779","No, Jules, you decided to be a bum,"
1988,"02:16:34,863","02:16:38,157","<i>just like all those pieces of shit out there who beg for change,</i>"
1989,"02:16:38,242","02:16:41,160","<i>who sleep in garbage bins, eat what I throw away.</i>"
1990,"02:16:41,245","02:16:44,205","They got a name for that, Julesâ€” It's called a bum."
1991,"02:16:44,289","02:16:47,959","And without a job, a residence or legal tender, that's what you're gonna be, man."
1992,"02:16:48,043","02:16:49,919",You're gonna be a fuckin' bum.
1993,"02:16:50,004","02:16:52,922","Look, my friend, this is just where you and I differ."
1994,"02:16:53,007","02:16:55,842",GarÃ§on! Coffee!
1995,"02:16:55,926","02:17:00,430","Jules, look, what happened this morning, man, I agree it was peculiar."
1996,"02:17:00,514","02:17:03,599","-But water into wine, Iâ€” -All shapes and sizes, Vincent."
1997,"02:17:03,684","02:17:06,811","-Don't fuckin' talk to me that way, man. -If my answers frighten you,"
1998,"02:17:06,895","02:17:09,439",then you should cease asking scary questions.
1999,"02:17:12,359","02:17:14,277",I'm gonna take a shit.
2000,"02:17:17,156","02:17:19,699",Let me ask you something.
2001,"02:17:19,783","02:17:23,161","When did you make this decision, when you were sittin' there eatin' that muffin?"
2002,"02:17:23,245","02:17:27,165","Yeah. I was sittin' here eatin' my muffin, drinkin' my coffee,"
2003,"02:17:27,249","02:17:29,167","replayin' the incident in my head,"
2004,"02:17:29,251","02:17:33,046",when I had what alcoholics refer to as a moment of clarity.
2005,"02:17:33,130","02:17:36,257",Fuck. To be continued.
2006,"02:17:48,270","02:17:51,230","-I love you, pumpkin. -I love you, honey bunny."
2007,"02:17:52,816","02:17:55,735",-Everybody be cool! This is a robbery! <i>-[CUSTOMERS MURMURING]</i>
2008,"02:17:55,819","02:18:00,782",Any one of you fucking pricks move and I'll execute every one of you motherfuckers!
2009,"02:18:00,908","02:18:04,285",-You got that? -You just be quiet over there! Waitresses on the floor!
2010,"02:18:04,369","02:18:07,413",Get on the fuckin'â€” get the fuck down!
2011,"02:18:07,498","02:18:12,210","You're in a blind spot. Take your dames over to that booth, on the count of ten!"
2012,"02:18:12,294","02:18:16,839","-Mexicans, out of the fucking kitchen! -1, 2, 3, 4, 5, 6, 7, 8â€”"
2013,"02:18:16,924","02:18:20,009","What the fuck are you doing, you fucking yuppie? Get down!"
2014,"02:18:20,094","02:18:22,512","-You fucking hairy yuppie, get down. -Throw those bags!"
2015,"02:18:22,638","02:18:25,098",-Fucking move! Move! -â™ªâ™ª [RANCHERO]
2016,"02:18:25,224","02:18:27,475",-[COOKS SPEAKING SPANISH] -Move! Get the fuckâ€”
2017,"02:18:27,559","02:18:30,561",Get down on the fucking floor!
2018,"02:18:30,646","02:18:32,563",Grandpa! Down!
2019,"02:18:32,648","02:18:35,983","I'm the manager here, and there's no problem. No problem at all."
2020,"02:18:36,110","02:18:39,028","-You gonna give me a problem? <i>-No, sir, I'm not.</i>"
2021,"02:18:39,113","02:18:43,116",Thought you said you were gonna give me a fucking problem!
2022,"02:18:43,200","02:18:47,870","-I think we got a hero here, honey bunny. -Well, just execute him!"
2023,"02:18:47,955","02:18:49,914",-[PANTING] -I am not a hero.
2024,"02:18:49,998","02:18:53,000",-I'm just a coffee shop manager. -Get the fuck down!
2025,"02:18:53,085","02:18:54,836",The restaurant's ours!
2026,"02:18:54,920","02:18:57,839",Just take whatever you want. [PANTING]
2027,"02:18:57,923","02:18:59,841",-You talk to the customers. -Yeah.
2028,"02:18:59,925","02:19:03,052","-You tell them to be fucking cool, -Yes. -and everything will be over."
2029,"02:19:03,137","02:19:05,096",-You understand me? -Yes!
2030,"02:19:07,391","02:19:11,269","Listen, everybody. Be calm, cooperate,"
2031,"02:19:11,353","02:19:14,272",and this'll all be over in a minute!
2032,"02:19:14,356","02:19:16,315",Get the fuck down! Well done.
2033,"02:19:16,400","02:19:19,861",â™ªâ™ª [COUNTRY/WESTERN MUZAK]
2034,"02:19:28,662","02:19:32,123","All right, now, people, gonna come around and collect your wallets!"
2035,"02:19:32,207","02:19:35,626","You don't fucking talk, you just throw 'em in the bag! Are we clear?"
2036,"02:19:35,711","02:19:37,962","I said, are we fucking clear?"
2037,"02:19:38,046","02:19:40,923","Good! Now, wallets out!"
2038,"02:19:41,008","02:19:44,594",<i>[PUMPKIN] That's it. Get the fuck down. In the bag.</i>
2039,"02:19:44,720","02:19:47,638","<i>-In the fucking bag! -[CUSTOMER] I don't have nothin' on me, man.</i>"
2040,"02:19:47,723","02:19:49,557",<i>In the bag.</i>
2041,"02:19:49,641","02:19:52,560",<i>What am I waiting for? In the fucking bag.</i>
2042,"02:19:52,644","02:19:55,563",Laura. Laura. Tips. In the bag.
2043,"02:19:55,647","02:19:57,857",-Is that a cellular phone? -Yeah.
2044,"02:19:57,941","02:19:59,901",In the fucking bag.
2045,"02:20:01,445","02:20:04,906","Tidy up, tidy up, that's it. Now get the fuck down on the floor."
2046,"02:20:04,990","02:20:07,408",In the bag. In the bag.
2047,"02:20:19,588","02:20:21,547",In the bag.
2048,"02:20:36,647","02:20:39,565",-What's in the case? -My boss' dirty laundry.
2049,"02:20:39,650","02:20:42,193",-Your boss makes you do his laundry? <i>-When he wants it clean.</i>
2050,"02:20:42,277","02:20:44,946","-Sounds like a shit job. -Funny, I was thinkin' the same thing."
2051,"02:20:45,030","02:20:47,949",-Open it. -'Fraid I can't do that.
2052,"02:20:49,993","02:20:52,328","-I didn't hear you. -Yes, you did."
2053,"02:20:53,455","02:20:55,748",What's going on?
2054,"02:20:55,832","02:20:59,293",-Looks like we got a vigilante in our midst. <i>-Shoot him in the face!</i>
2055,"02:20:59,378","02:21:03,089","I hate to shatter your ego, but this ain't the first time I've had a gun pointed at me."
2056,"02:21:03,173","02:21:06,550","-If you don't take your hand off that case, it'll be your last. -[MANAGER] Stop causing problems!"
2057,"02:21:06,635","02:21:09,428",You'll get us all killed! Give 'em what you got and get 'em outta here!
2058,"02:21:09,513","02:21:13,724","Shut the fuck up, fat man! This ain't none of your goddamn business!"
2059,"02:21:13,809","02:21:16,060","Be cool, honey bunny, be cool."
2060,"02:21:16,144","02:21:18,187",No problem. I got it under control.
2061,"02:21:19,815","02:21:21,816","Now, I'm gonna count to three."
2062,"02:21:23,402","02:21:27,321","If you don't open that case, I'm gonna unload in your fucking face."
2063,"02:21:31,743","02:21:33,661",We clear?
2064,"02:21:36,832","02:21:38,749",One.
2065,"02:21:40,585","02:21:43,087",Two.
2066,"02:21:43,171","02:21:45,214","-Three. -Okay, Ringo."
2067,"02:21:45,299","02:21:47,383",You win.
2068,"02:21:47,467","02:21:49,385",It's yours.
2069,"02:21:53,432","02:21:56,183",-Open it. -[LATCHES SPRINGING]
2070,"02:22:00,022","02:22:02,231","<i>[HONEY BUNNY] Hey, what is it?</i>"
2071,"02:22:02,316","02:22:04,650",What is it?
2072,"02:22:04,735","02:22:07,320",Is that what I think it is?
2073,"02:22:07,404","02:22:10,114",Mm-hmm.
2074,"02:22:11,700","02:22:13,784",It's beautiful.
2075,"02:22:13,869","02:22:16,412","[GIGGLING] Goddamn it, what is it?"
2076,"02:22:17,914","02:22:20,833",You let him go! You let him go!
2077,"02:22:20,917","02:22:23,836","-Let go of him, or I'm gonna kill you! -Tell that bitch to be cool."
2078,"02:22:23,962","02:22:26,881","-Say, ""Bitch, be cool!"" Say, ""Bitch, be cool!"" -Be cool! Be cool!"
2079,"02:22:26,965","02:22:29,633",-Tell that bitch to chill! -You're gonna die so fuckin' bad!
2080,"02:22:29,760","02:22:32,636","-Chill that fuckin' bitch out! -Chill out, honey bunny!"
2081,"02:22:32,721","02:22:34,472","-Let go of him! -Chill out, honey bunny!"
2082,"02:22:34,598","02:22:37,475","-Now, promise her it's gonna be all right! -I promise!"
2083,"02:22:37,601","02:22:39,435","-Tell her to chill! -Chill out, honey bunny!"
2084,"02:22:39,561","02:22:41,479",-Now tell me her name. -Yolanda.
2085,"02:22:41,563","02:22:44,982","All right, now, Yolanda, we're not gonna do anything stupid, are we?"
2086,"02:22:45,067","02:22:47,985",-Don't you hurt him! -Nobody's gonna hurt anybody!
