,Unnamed: 0,number_of_dialog,start_time,end_time,dialog,source,batch_id
622,622,847_848,"00:58:53,874","00:59:00,671","-Quit fuckin' around and give her the shot. -Look, while I'm doing this, you take off her shirt and find her heart.",Pulp.csv,3380820472
623,623,849,"00:59:00,597","00:59:04,342","-Does it gotta be exact? -Yes it's gotta be exact. We're giving her a  shot in the heart, so I guess it's gotta be fucking exact.",Pulp.csv,3380820472
624,624,850,"00:59:04,426","00:59:07,303",I don't know exactly where her heart is. I think it's right here.,Pulp.csv,3380820472
625,625,851,"00:59:07,429","00:59:11,098","-That's it. -All right, what I need is a big, fat magic marker.",Pulp.csv,3380820472
626,626,852,"00:59:11,183","00:59:13,100",-You got it? -What?,Pulp.csv,3380820472
627,627,853,"00:59:13,185","00:59:15,853",A magic marker. A felt pen!,Pulp.csv,3380820472
628,628,854,"00:59:15,937","00:59:18,522",-A fuckin' black magic marker! -Christ.,Pulp.csv,3380820472
629,629,855,"00:59:18,648","00:59:23,736","-Come on, man. Hurry up! -Fuck! Okay, okay. Okay. I think it's ready.",Pulp.csv,3380820472
630,630,856,"00:59:26,907","00:59:29,325","-Hurry up, man. -I'll tell you what to do.",Pulp.csv,3380820472
631,631,857,"00:59:29,451","00:59:32,328","-No no no man, I ain't giving--  you're gonna give her the shot. -No, you're gonna give her the shot.",Pulp.csv,3380820472
632,632,858,"00:59:32,454","00:59:35,373",-I ain't giving her the shot. -I never done this before. -I ain't never done this either!,Pulp.csv,3380820472
633,633,859,"00:59:35,457","00:59:38,459","I ain't starting now! Look, you  brought her here and that means that you're gonna give her the shot.",Pulp.csv,3380820472
634,634,860,"00:59:38,543","00:59:41,921","The day I bring an O.D.ing bitch to  your house, then I give her the shot. Give her the shot.",Pulp.csv,3380820472
635,635,861,"00:59:42,005","00:59:43,923",-Give it to me. -Here. -Give me that.,Pulp.csv,3380820472
636,636,862,"00:59:44,007","00:59:46,926","All right, all right tell me  what to do.",Pulp.csv,3380820472
637,637,863,"00:59:47,010","00:59:49,929","Okay, uh you're giving her an injection of adrenaline straight to her heart.",Pulp.csv,3380820472
638,638,864_865,"00:59:50,055","00:59:55,976","-But she's got a breastplate    you gotta pierce through that. - So what you gotta do is, you gotta bring the needle down in a stabbing motion.",Pulp.csv,3380820472
639,639,866,"00:59:56,103","00:59:59,522","-I gotta    I gotta stab her three times? -No, you don't gotta fucking stab her three times. You gotta stab her once!",Pulp.csv,3380820472
640,640,867,"00:59:59,606","01:00:03,025","But it's gotta be hard enough to get through her breastplate into her heart, alright?",Pulp.csv,3380820473
641,641,868,"01:00:03,110","01:00:05,986","And then once you do that, you p-press down on th-, the p-plunger.",Pulp.csv,3380820473
642,642,869,"01:00:06,113","01:00:08,572",-Okay. Then what happens? -Kinda curious about that myself.,Pulp.csv,3380820473
643,643,870,"01:00:08,657","01:00:11,534",This ain't no fuckin' joke! Am I gonna kill her?,Pulp.csv,3380820473
644,644,871,"01:00:11,660","01:00:15,037","-She's supposed to come out of it like that. It's    -All right, count to three.",Pulp.csv,3380820473
645,645,872,"01:00:15,163","01:00:17,331",-All right. Ready? -One.,Pulp.csv,3380820473
646,646,874_875_879,"01:00:22,629","01:00:51,949","Two. Three! If you're all right, then say something.",Pulp.csv,3380820473
647,647,880_881,"01:00:52,033","01:00:57,079",Something.  That was fuckin' trippy.,Pulp.csv,3380820473
648,648,883,"01:00:59,666","01:01:03,002","-Ohh. -Oh, man.",Pulp.csv,3380820473
649,649,887,"01:01:27,694","01:01:29,612",Mia. Mia.,Pulp.csv,3380820473
650,650,888_889_890,"01:01:31,781","01:01:39,163",What's    What's your thoughts on    on    on how to handle this?,Pulp.csv,3380820473
651,651,891,"01:01:39,247","01:01:41,207",What's yours?,Pulp.csv,3380820473
652,652,892_893,"01:01:44,252","01:01:52,134","Well, I'm of the opinion that if Marsellus lived his whole life, he doesn't need know nothing about this incident.",Pulp.csv,3380820473
653,653,894_895,"01:01:52,219","01:01:57,264","If Marsellus knew about this incident, I'd be in as much trouble as you.",Pulp.csv,3380820473
654,654,896,"01:01:57,349","01:01:59,850",I seriously doubt that.,Pulp.csv,3380820473
655,655,897,"01:01:59,935","01:02:02,853",I can keep a secret if you can.,Pulp.csv,3380820473
656,656,898,"01:02:04,898","01:02:06,815",Shake on it?,Pulp.csv,3380820473
657,657,899,"01:02:12,030","01:02:14,323",Mum's the word?,Pulp.csv,3380820473
658,658,900_901,"01:02:14,407","01:02:20,746","Cool. Now, if you'll excuse me, I'm going to go home and have a heart attack.",Pulp.csv,3380820473
659,659,902_903,"01:02:23,458","01:02:30,297","Vincent. Do you wanna hear my ""Fox Force Five"" joke?",Pulp.csv,3380820473
660,660,904_905,"01:02:31,383","01:02:36,387",Sure. Except I think I'm still a little too petrified to laugh.,Pulp.csv,3380820474
661,661,906,"01:02:36,471","01:02:39,390","No, you won't laugh 'cause it's not funny.",Pulp.csv,3380820474
662,662,907,"01:02:39,474","01:02:42,768","But if you still wanna hear it, I'll tell it.",Pulp.csv,3380820474
663,663,908,"01:02:42,894","01:02:45,104",-I can't wait. -Okay.,Pulp.csv,3380820474
664,664,909,"01:02:45,188","01:02:48,023",Three tomatoes are walkin' down the street.,Pulp.csv,3380820474
665,665,910,"01:02:48,108","01:02:50,526","Papa Tomato, Mama Tomato and Baby Tomato.",Pulp.csv,3380820474
666,666,911,"01:02:50,610","01:02:54,738","Baby Tomato starts lagging behind, and Papa Tomato gets really angry.",Pulp.csv,3380820474
667,667,912_913_915,"01:02:54,823","01:03:04,707","Goes back and squishes him, and says, ""Ketchup."" Ketchup.",Pulp.csv,3380820474
668,668,916,"01:03:08,837","01:03:10,963",See you around.,Pulp.csv,3380820474
669,669,918,"01:03:32,027","01:03:35,738"," Oh, that  paddlefoot. He funny, silly dog.",Pulp.csv,3380820474
670,670,919,"01:03:35,822","01:03:38,741",He think totem pole alive!,Pulp.csv,3380820474
671,671,920,"01:03:38,825","01:03:41,535",- - He Arctic tenderfoot!,Pulp.csv,3380820474
672,672,921,"01:03:41,620","01:03:45,205", That totem pole been here forever!,Pulp.csv,3380820474
673,673,922_923_924,"01:03:45,332","01:03:53,172","- Butch? -  One more thing, and we'll start for    -Butch, stop watching TV for a second. -Yeah?",Pulp.csv,3380820474
674,674,925,"01:03:53,298","01:03:56,925",-You've got a special visitor. - Stand up.  Stand up.,Pulp.csv,3380820474
675,675,926,"01:03:59,721","01:04:04,600","Now, do you remember when I told you your daddy died in a P.O.W. camp?",Pulp.csv,3380820474
676,676,927,"01:04:04,684","01:04:08,437","Well, this here is Captain Koons.",Pulp.csv,3380820474
677,677,928,"01:04:08,521","01:04:11,440",He was in the P.O.W. camp with Daddy.,Pulp.csv,3380820474
678,678,929,"01:04:16,780","01:04:18,697","Hello, little man.",Pulp.csv,3380820474
679,679,930,"01:04:18,782","01:04:22,868","Boy, I sure heard a bunch about you.",Pulp.csv,3380820474
680,680,931,"01:04:22,952","01:04:26,163","See, I was a good friend of your dad's.",Pulp.csv,3380820475
681,681,932,"01:04:26,247","01:04:29,291",We were in that Hanoi pit of hell together...,Pulp.csv,3380820475
682,682,933,"01:04:29,376","01:04:31,794",over five years.,Pulp.csv,3380820475
683,683,934_935_936,"01:04:31,878","01:04:40,302","Hopefully... you'll never have to experience this yourself, but when two men are in a situation like me and your dad were...",Pulp.csv,3380820475
684,684,937_938,"01:04:40,387","01:04:47,559","for as long as we were, you take on certain responsibilities of the other.",Pulp.csv,3380820475
685,685,939_940_941,"01:04:47,644","01:04:57,194","If it'd been me who'd    not made it, Major Coolidge'd be talking right now to my son Jim.",Pulp.csv,3380820475
686,686,942,"01:04:57,278","01:05:00,906","But the way it turned out, I'm talking to you.",Pulp.csv,3380820475
687,687,943_944,"01:05:02,325","01:05:07,746",Butch... I got something for ya.,Pulp.csv,3380820475
688,688,945,"01:05:14,254","01:05:16,338",This watch I got here...,Pulp.csv,3380820475
689,689,946,"01:05:16,423","01:05:21,176",was first purchased by your great-grandfather during the First World War.,Pulp.csv,3380820475
690,690,947,"01:05:21,261","01:05:25,931","It was bought in a little general store in Knoxville, Tennessee.",Pulp.csv,3380820475
691,691,948,"01:05:26,015","01:05:29,560",Made by the first company to ever make wristwatches.,Pulp.csv,3380820475
692,692,949,"01:05:29,644","01:05:32,563","Up 'til then, people just carried pocket watches.",Pulp.csv,3380820475
693,693,950,"01:05:32,647","01:05:35,816",It was bought by Private Doughboy Erine Coolidge...,Pulp.csv,3380820475
694,694,951,"01:05:35,900","01:05:38,819",on the day he set sail for Paris.,Pulp.csv,3380820475
695,695,952_953,"01:05:38,903","01:05:44,742","This was your great-grandfather's war watch, and he wore it every day he was in that war, and...",Pulp.csv,3380820475
696,696,954_955,"01:05:44,826","01:05:52,875","when he'd done his duty, he went home to your great-grandmother, took the watch off, put it in an old coffee can, and in that can it stayed...",Pulp.csv,3380820475
697,697,956,"01:05:52,959","01:05:57,379","until your granddad, Dane Coolidge, was called upon by his country...",Pulp.csv,3380820475
698,698,957,"01:05:57,464","01:06:01,175",to go overseas and fight the Germans once again.,Pulp.csv,3380820475
699,699,958,"01:06:01,259","01:06:04,720",This time they called it World War II.,Pulp.csv,3380820475
700,700,959,"01:06:04,804","01:06:09,767",Your great-grandfather gave this watch to your granddad for good luck.,Pulp.csv,3380820476
701,701,960,"01:06:09,851","01:06:12,853","Unfortunately, Dane's luck wasn't as good as his old man's.",Pulp.csv,3380820476
702,702,961_962,"01:06:12,937","01:06:19,943","Dane was a Marine, and he was killed, along with all the other Marines at the battle of Wake Island.",Pulp.csv,3380820476
703,703,963,"01:06:20,028","01:06:22,946",Your granddad was facing death.,Pulp.csv,3380820476
704,704,964,"01:06:23,031","01:06:24,948",He knew it.,Pulp.csv,3380820476
705,705,965_966_967_968_969_970,"01:06:25,033","01:06:48,263","None of those boys had any illusions about ever leaving that island alive, so three days before the Japanese took the island, your granddad asked a gunner on an Air Force transport, name of Winocki    a man he'd never met before in his life    to deliver to his infant son, who he'd never seen in the flesh, his gold watch.",Pulp.csv,3380820476
706,706,971,"01:06:48,348","01:06:52,684","Three days later, your granddad was dead, but Winocki kept his word.",Pulp.csv,3380820476
707,707,972_973,"01:06:52,769","01:07:01,318","After the war was over, he paid a visit to your grandmother, delivering to your infant father his dad's gold watch.",Pulp.csv,3380820476
708,708,974,"01:07:01,402","01:07:03,320",This watch.,Pulp.csv,3380820476
709,709,975,"01:07:09,202","01:07:14,623",This watch was on your daddy's wrist when he was shot down over Hanoi.,Pulp.csv,3380820476
710,710,976,"01:07:14,707","01:07:18,126","He was captured, put in a Vietnamese prison camp.",Pulp.csv,3380820476
711,711,977_978,"01:07:18,211","01:07:25,843","He knew if the gooks ever saw the watch, it'd be confiscated, taken away.",Pulp.csv,3380820476
712,712,979,"01:07:25,927","01:07:29,638","The way your dad looked at it, this watch was your birthright.",Pulp.csv,3380820476
713,713,980_981,"01:07:29,722","01:07:37,646","He'd be damned if any slope's gonna put their greasy, yellow hands on his boy's birthright, so he hid it in one place he knew he could hide something    his ass.",Pulp.csv,3380820476
714,714,982,"01:07:37,730","01:07:41,149",Five long years he wore this watch up his ass.,Pulp.csv,3380820476
715,715,983,"01:07:41,234","01:07:45,404",Then he died of dysentery    He give me the watch.,Pulp.csv,3380820476
716,716,984,"01:07:45,488","01:07:49,324","I hid this uncomfortable hunk of metal up my ass, two years.",Pulp.csv,3380820476
717,717,985_986,"01:07:49,409","01:07:55,497","Then... after seven years, I was sent home to my family and...",Pulp.csv,3380820476
718,718,987_988,"01:07:55,582","01:08:02,880","now... little man, I give the watch to you.",Pulp.csv,3380820476
719,719,993,"01:08:25,737","01:08:27,654","It's time, Butch.",Pulp.csv,3380820476
720,720,995_996_997_998,"01:08:35,413","01:08:48,091"," In the lightweight division, -in the right corner wearing the blue trunks, - weighing 210 pounds, Floyd Ray Wilson!",Pulp.csv,3380820477
721,721,1000,"01:08:51,179","01:08:53,055", It's official. It's official.,Pulp.csv,3380820477
722,722,1001,"01:08:53,181","01:08:56,099","-Wilson is dead! -[ANNOUNCER 2] Well, Dan, that had to be the bloodiest...",Pulp.csv,3380820477
723,723,1002,"01:08:56,184","01:08:58,602","hands down, the most brutal fight this city's ever seen.",Pulp.csv,3380820477
724,724,1003,"01:08:58,686","01:09:02,314",Coolidge was out of there faster than I've ever seen a victorious boxer leave the ring.,Pulp.csv,3380820477
725,725,1004,"01:09:02,398","01:09:05,275",-[ANNOUNCER 1] Do you think he knew Wilson was dead? -[ANNOUNCER 2] My guess would be yes.,Pulp.csv,3380820477
726,726,1005,"01:09:05,360","01:09:08,779",I could see the frenzy in his eyes give way to the realization of what he was doing.,Pulp.csv,3380820477
727,727,1006,"01:09:08,863","01:09:12,282",-I think any man would've left the ring that fast. -Do you feel this tragedy...,Pulp.csv,3380820477
728,728,1007,"01:09:12,367","01:09:14,284",is gonna affect the world of boxing?,Pulp.csv,3380820477
729,729,1008,"01:09:14,369","01:09:18,288",A tragedy like this can't help but shake the world of boxing to its very foundations.,Pulp.csv,3380820477
730,730,1009_1013_1014,"01:09:18,373","01:10:02,457","It's of paramount importance, during the sad weeks ahead, the eyes of the W.B.A. remain     Man, you know I didn't    -Marsellus. -No, it wasn't. I didn't do it.",Pulp.csv,3380820477
731,731,1015,"01:10:02,542","01:10:04,459",I didn't do it.,Pulp.csv,3380820477
732,732,1016,"01:10:04,544","01:10:07,045",-How you doing? -Great.,Pulp.csv,3380820477
733,733,1017,"01:10:07,130","01:10:09,548",I never thanked you for dinner.,Pulp.csv,3380820477
734,734,1018,"01:10:11,467","01:10:13,343",-What you got? -He booked.,Pulp.csv,3380820477
735,735,1019,"01:10:13,469","01:10:16,513",-His trainer? -Says he don't know nothin'. I believe him.,Pulp.csv,3380820477
736,736,1020_1021,"01:10:16,639","01:10:23,729","-I think Butch surprised his ass same as us. -No, we don't wanna ""think."" We wanna know. Take him to the kennel, sic the dogs on his ass.",Pulp.csv,3380820477
737,737,1022,"01:10:23,813","01:10:27,232",We'll find out for goddamn sure what he knows and what he don't.,Pulp.csv,3380820477
738,738,1023,"01:10:27,316","01:10:29,234",Butch's search    how do you want it done?,Pulp.csv,3380820477
739,739,1024,"01:10:29,318","01:10:32,237",I'm prepared to scour the Earth for that motherfucker.,Pulp.csv,3380820477
740,740,1025,"01:10:32,321","01:10:35,699","If Butch goes to Indochina, I want a nigger hiding in a bowl of rice...",Pulp.csv,3380820478
741,741,1026,"01:10:35,825","01:10:40,078",-ready to pop a cap in his ass. -I will take care of it.,Pulp.csv,3380820478
742,742,1027_1028,"01:10:49,922","01:10:57,679","Mister. -Hey, mister. -What?",Pulp.csv,3380820478
743,743,1029,"01:10:57,764","01:11:02,517","You were in that fight, the fight on the radio.",Pulp.csv,3380820478
744,744,1030,"01:11:02,643","01:11:06,104",-You're the fighter? -Whatever gave you that idea?,Pulp.csv,3380820478
745,745,1031,"01:11:06,189","01:11:08,899","No, come on.",Pulp.csv,3380820478
746,746,1032,"01:11:08,983","01:11:10,942",You're him.,Pulp.csv,3380820478
747,747,1033,"01:11:11,027","01:11:13,445",I know you're him.,Pulp.csv,3380820478
748,748,1034,"01:11:15,198","01:11:17,074",Tell me you're him.,Pulp.csv,3380820478
749,749,1035,"01:11:17,158","01:11:19,076",I'm him.,Pulp.csv,3380820478
750,750,1036,"01:11:20,161","01:11:22,621",You killed the other boxing man.,Pulp.csv,3380820478
751,751,1037,"01:11:26,250","01:11:28,335",He's dead?,Pulp.csv,3380820478
